business_id,business_address,business_city,business_latitude,business_longitude,inspection_score
1931,1015 IRVING St,San Francisco,37.763913,-122.46880900000001,82.71428571428571
1932,4142 Geary Blvd,San Francisco,37.781138,-122.463931,80.85714285714286
1939,74 NEW MONTGOMERY St,San Francisco,37.787838,-122.400998,97.2
1950,840 ULLOA St,San Francisco,37.740784999999995,-122.465507,90.8
1952,2001 TARAVAL St,San Francisco,37.742477,-122.48750700000001,92.28571428571429
1954,2222 IRVING St,San Francisco,37.763388,-122.48189199999999,89.84615384615384
1959,1283 09th Ave,San Francisco,37.758941,-122.48591,82.55555555555556
1963,033 WEST PORTAL Ave,San Francisco,37.740456,-122.466108,93.0
1968,4031 BALBOA St,San Francisco,37.775453999999996,-122.50214799999999,90.0
1970,2126 IRVING St,San Francisco,37.763467999999996,-122.480646,83.73333333333333
1972,4150 GEARY Blvd,San Francisco,37.781128,-122.464072,90.0
1973,2110 CLEMENT St,San Francisco,37.782169,-122.48194199999999,78.625
1977,309 CLEMENT St,San Francisco,37.783004,-122.46253899999999,92.5
1978,3308 BALBOA St,San Francisco,37.775878000000006,-122.494382,75.77777777777777
1983,2200 CLEMENT St,San Francisco,37.782128,-122.48291100000002,94.66666666666667
1989,8 Presidio Terr,San Francisco,37.788807,-122.46084499999999,88.5
1991,4621 LINCOLN Way,San Francisco,37.764072999999996,-122.507779,83.22222222222223
1994,5210 MISSION St,San Francisco,37.715469,-122.441846,88.6
2002,3251 20th Ave 250H,San Francisco,37.728497,-122.47563899999999,90.71428571428571
2004,434 Broadway St,San Francisco,37.798178,-122.40448400000001,75.8
2008,Pier 39  Building B  Space 1-3,San Francisco,37.786766,-122.461545,88.6470588235294
2016,1730 FILLMORE St,San Francisco,37.785657,-122.43314699999999,91.66666666666667
2017,2016 FILLMORE St,San Francisco,37.788146999999995,-122.433637,86.6
2020,1870 Sacramento St,San Francisco,37.791178,-122.423703,77.71428571428571
2031,1570 SUTTER St,San Francisco,37.787017,-122.42623400000001,81.5
2032,1590 SUTTER St,San Francisco,37.786988,-122.426464,87.5
2039,2244 FILLMORE St,San Francisco,37.790437,-122.434097,92.5
2044,1329 Columbus Ave,San Francisco,37.806546000000004,-122.41927700000001,93.0
2050,1509 Hyde St,San Francisco,37.794753,-122.41818400000001,93.33333333333333
2051,1521 Hyde St,San Francisco,37.794753,-122.41818400000001,85.8
2053,1919 Hyde St,San Francisco,37.798553000000005,-122.41896399999999,96.0
2057,2162 Larkin St,San Francisco,37.797713,-122.420353,85.0
2061,1662 LOMBARD St,San Francisco,37.800788,-122.428894,93.2
2063,1910 LOMBARD St,San Francisco,37.800247999999996,-122.433053,80.33333333333333
2066,1730 Polk St,San Francisco,37.792677000000005,-122.42103600000002,86.26666666666667
2070,2141 Polk St,San Francisco,37.796327000000005,-122.42191100000001,86.0
2072,2163 Polk St,San Francisco,37.796527000000005,-122.421953,100.0
2077,2139C Polk St,San Francisco,37.796316,-122.42190900000001,86.25
2085,691 EDDY St,San Francisco,37.783053,-122.41898799999998,74.44444444444444
2094,1 HALLIDIE PLAZA,San Francisco,37.783658,-122.40856799999999,97.0
2106,601 Geary St,San Francisco,37.786693,-122.413367,95.2
2109,808 GEARY St,San Francisco,37.786353999999996,-122.416628,84.55555555555556
2110,869 Geary St,San Francisco,37.786143,-122.41761699999999,82.6086956521739
2117,605 Post St,San Francisco,37.787797999999995,-122.411772,91.5
2124,1700 CALIFORNIA St,San Francisco,37.790298,-122.42303400000002,94.66666666666667
2127,2075 CHESTNUT St,San Francisco,37.800653000000004,-122.437386,76.23076923076923
2131,2142 CHESTNUT St,San Francisco,37.800528,-122.43866399999999,92.0
2132,62 02nd St,San Francisco,37.788453000000004,-122.400466,88.0
2134,198 05th St,San Francisco,37.781566999999995,-122.40505900000001,88.0
2135,180 HOWARD St,San Francisco,37.790863,-122.39315900000001,87.0909090909091
2136,100 WEST PORTAL Ave,San Francisco,37.739514,-122.46733,99.0
2143,441 CLEMENT St,San Francisco,37.782933,-122.46408000000001,89.5
2144,2 NEW MONTGOMERY St,San Francisco,37.788286,-122.40154299999999,92.0
2145,570 04th St,San Francisco,37.778657,-122.39700900000001,85.5
2152,2526 03rd St,San Francisco,37.757554999999996,-122.388443,89.0
2156,300 CONNECTICUT St,San Francisco,37.762367,-122.39751499999998,92.85714285714286
2168,2161 Powell St,San Francisco,37.804519,-122.411754,92.5
2172,1701 Stockton St,San Francisco,37.801553999999996,-122.409434,83.0
2175,1722 Sacramento St,San Francisco,37.791507,-122.42125700000001,100.0
2189,4617 MISSION St,San Francisco,37.724422,-122.43498500000001,71.85714285714286
2218,99 Jackson St,San Francisco,37.79703,-122.398284,94.0
2223,765 Jackson St,San Francisco,37.795835,-122.40782800000001,84.0
2233,1068 Stockton St,San Francisco,37.795564,-122.40808999999999,85.5
2234,834 Washington St,San Francisco,37.795118,-122.40708300000001,78.6086956521739
2240,18 California St,San Francisco,37.793687,-122.396592,83.85714285714286
2243,7 Claude Ln,San Francisco,37.789857,-122.404302,90.4
2244,295 California St,San Francisco,37.793225,-122.399899,96.66666666666667
2245,0264 Kearny St,San Francisco,37.790498,-122.403896,97.0
2249,0044 Montgomery St  LL1,San Francisco,37.789552,-122.401999,88.0
2252,50 Post St Space #53,San Francisco,37.789064,-122.40286100000002,88.5
2256,306 CLEMENT St,San Francisco,37.783058000000004,-122.462502,89.125
2261,600 Stockton St 2nd Floor,San Francisco,37.791757000000004,-122.407377,100.0
2262,600 Stockton St 2nd Floor,San Francisco,37.791757000000004,-122.407377,97.2
2263,445 CLEMENT St,San Francisco,37.782933,-122.46408899999999,68.41379310344827
2274,288 NOE St,San Francisco,37.764489000000005,-122.433195,94.0
2279,5401 GEARY Blvd,San Francisco,37.780353000000005,-122.477399,91.38461538461539
2280,5701 GEARY Blvd,San Francisco,37.780204,-122.480599,77.44444444444444
2292,2520 NORIEGA St,San Francisco,37.753638,-122.49071200000002,80.25
2293,800 TARAVAL,San Francisco,37.743118,-122.474802,92.33333333333333
2299,1401 VAN NESS Ave,San Francisco,37.788476,-122.422099,97.5
2305,300 19th Ave,San Francisco,37.782123999999996,-122.478425,88.0
2315,2288 MISSION St,San Francisco,37.760487,-122.41928500000002,84.28571428571429
2317,807 VALENCIA St,San Francisco,37.759933000000004,-122.421356,91.25
2323,1430 HAIGHT St,San Francisco,37.770146999999994,-122.446044,90.6
2325,1790 HAIGHT St,San Francisco,37.769428000000005,-122.451604,80.94117647058823
2326,2901 16th St,San Francisco,37.765122999999996,-122.417919,72.8
2334,1028 POTRERO Ave,San Francisco,37.755693,-122.40665,84.11111111111111
2335,3349 23rd St,San Francisco,37.753743,-122.41947900000001,91.125
2336,1507 Polk St,San Francisco,37.790645,-122.42076499999999,87.5
2337,3274 24th St,San Francisco,37.752308,-122.41788100000001,90.15384615384616
2343,2195 MISSION St,San Francisco,37.761928999999995,-122.419308,88.7
2347,2338 MISSION St,San Francisco,37.759567,-122.41918500000001,82.75
2352,2619 MISSION St,San Francisco,37.755013,-122.41866499999999,91.45454545454545
2356,2779 MISSION St,San Francisco,37.752634,-122.41848600000002,86.42857142857143
2357,2798 MISSION St,San Francisco,37.752408,-122.418535,71.66666666666667
2358,2830 MISSION St,San Francisco,37.751687,-122.41845500000001,85.28571428571429
2359,2854 MISSION St,San Francisco,37.751296,-122.41841399999998,71.5625
2360,2889 MISSION St,San Francisco,37.750855,-122.41828600000001,87.0
2369,1401 Valencia St,San Francisco,37.750374,-122.420456,86.3076923076923
2374,601 DIVISADERO St,San Francisco,37.775184,-122.43786399999999,80.0
2384,401 HAIGHT St,San Francisco,37.772273999999996,-122.428997,88.33333333333333
2385,508 HAIGHT St,San Francisco,37.772096999999995,-122.43081399999998,94.0
2397,1770 HAIGHT St,San Francisco,37.769458,-122.45135400000001,74.0
2407,354 11th St,San Francisco,37.771167999999996,-122.413179,90.0
2409,2960 16th St,San Francisco,37.765142,-122.419026,77.0
2418,2732 24th St,San Francisco,37.752968,-122.40706200000001,79.16666666666667
2420,3230 24th St,San Francisco,37.752908000000005,-122.40801299999998,93.27272727272727
2421,2801 24th St,San Francisco,37.752833,-122.408349,85.88888888888889
2426,3296 22nd St,San Francisco,37.755357000000004,-122.420652,85.0
2427,2950 24th St,San Francisco,37.752728000000005,-122.41112199999999,87.66666666666667
2428,2989 24th St,San Francisco,37.752634,-122.411658,85.77777777777777
2433,2950 25th St,San Francisco,37.751208,-122.40916200000001,98.0
2437,1600 FOLSOM St,San Francisco,37.770748,-122.41513700000002,84.4
2447,2092 MISSION St,San Francisco,37.76356,-122.419582,91.0
2454,901 South Van Ness Ave,San Francisco,37.758634,-122.41686599999998,88.15384615384616
2455,521 VALENCIA St,San Francisco,37.764484,-122.421815,95.5
2469,1207 Union St,San Francisco,37.799143,-122.41931699999999,98.0
2472,1501 FILLMORE St,San Francisco,37.783505,-122.43278400000001,97.0
2483,1830 UNION St,San Francisco,37.797878000000004,-122.42950400000001,95.2
2495,2222 fillmore,San Francisco,37.790157,-122.43403700000002,98.66666666666667
2497,3258 SCOTT St,San Francisco,37.799796,-122.441041,90.0
2501,266 Sutter St,San Francisco,37.789718,-122.404974,89.6
2505,3532 BALBOA St,San Francisco,37.775806,-122.49660800000001,91.33333333333333
2507,2018 LOMBARD St,San Francisco,37.800048,-122.43471399999999,93.33333333333333
2519,1340 FRANKLIN St,San Francisco,37.786864,-122.42321799999999,87.73333333333333
2523,5228 MISSION St,San Francisco,37.715315000000004,-122.442007,88.0
2535,2197 FILLMORE St,San Francisco,37.789787,-122.434067,91.2
2538,471 HAIGHT St,San Francisco,37.772163,-122.429927,73.0
2542,2201 Van Ness St,San Francisco,37.795993,-122.423585,65.0
2544,0530 BALBOA St,San Francisco,37.777253,-122.464359,80.29166666666667
2548,3519 CALIFORNIA St,San Francisco,37.786564,-122.45188700000001,81.66666666666667
2553,1801 Market St,San Francisco,37.771497,-122.423802,74.0
2555,1980 UNION St,San Francisco,37.797578,-122.43188300000001,89.0
2559,227 HYDE St,San Francisco,37.782953000000006,-122.41580400000001,91.6
2561,1298 MARKET St,San Francisco,37.777824,-122.41596899999999,94.0
2578,1255 Battery St,San Francisco,37.802545,-122.40186399999999,96.0
2580,798 BRANNAN St,San Francisco,37.773174,-122.40311000000001,90.46153846153847
2589,219 O'Farrell St,San Francisco,37.786363,-122.40835700000001,83.83333333333333
2593,3854 GEARY Blvd,San Francisco,37.781268,-122.460842,80.55555555555556
2596,5830 GEARY Blvd,San Francisco,37.780297999999995,-122.482022,86.5
2599,2728 SAN BRUNO Ave,San Francisco,37.727159,-122.403452,77.75
2601,550 3 St,San Francisco,37.789883,-122.408666,82.33333333333333
2609,1761 Fillmore St,San Francisco,37.785718,-122.43326200000001,75.0
2610,3318 24th St,San Francisco,37.752284,-122.41892800000001,90.23076923076923
2615,4133 18th St,San Francisco,37.760813,-122.43578899999999,90.88888888888889
2619,900 COLE St,San Francisco,37.765538,-122.44988700000002,83.0909090909091
2620,945 Cole St,San Francisco,37.765174,-122.44988400000001,96.0
2622,2550 SAN BRUNO Ave,San Francisco,37.729408,-122.40439099999999,68.8125
2632,745 CORTLAND Ave,San Francisco,37.738927000000004,-122.41475700000001,87.58333333333333
2638,3147 16th St,San Francisco,37.764814,-122.42308899999999,81.5909090909091
2646,811 VALENCIA St,San Francisco,37.759823,-122.421346,87.28571428571429
2648,3349 18th St,San Francisco,37.761835999999995,-122.418296,84.0
2649,2152 MISSION St,San Francisco,37.762527,-122.419475,76.0
2659,525 CORTLAND Ave,San Francisco,37.739048,-122.41601899999999,79.2
2664,1599 Sanchez St,San Francisco,37.743602,-122.428803,72.46153846153847
2667,5041 Geary Blvd,San Francisco,37.780522999999995,-122.47358,86.25
2676,4288 24th St,San Francisco,37.751068,-122.43824199999999,91.33333333333333
2684,1500 Church St,San Francisco,37.746759000000004,-122.42699499999999,85.0
2689,3218 MISSION St,San Francisco,37.745158,-122.420217,94.0
2690,3206 MISSION St,San Francisco,37.745515999999995,-122.420004,90.0
2692,2798 DIAMOND St,San Francisco,37.734579,-122.4339,91.28571428571429
2697,1309 09th Ave,San Francisco,37.758941,-122.48591,75.0
2709,2165 LOMBARD St,San Francisco,37.799684,-122.437106,84.28571428571429
2716,634 CLEMENT St,San Francisco,37.782888,-122.466101,84.9047619047619
2717,651 CLEMENT St,San Francisco,37.782823,-122.46635900000001,77.5909090909091
2721,245 Church St.,San Francisco,37.766814000000004,-122.428846,82.85714285714286
2725,1450 LOMBARD St,San Francisco,37.801218,-122.42553500000001,94.4
2731,55 04th St,San Francisco,37.784964,-122.404752,93.0
2733,635 Clay St,San Francisco,37.794563000000004,-122.40376599999999,88.6
2737,885 Bryant St,San Francisco,37.774677000000004,-122.404222,90.5
2739,2298 Union St,San Francisco,37.796927000000004,-122.43697399999999,83.82352941176471
2743,2300 16 th St,San Francisco,37.765708000000004,-122.409002,88.63636363636364
2749,3211 MISSION St,San Francisco,37.745433,-122.419945,87.76470588235294
2750,1332 CASTRO St,San Francisco,37.750778000000004,-122.43406499999999,87.11111111111111
2755,3665 SACRAMENTO St,San Francisco,37.787364000000004,-122.45298999999999,87.45454545454545
2756,3595 CALIFORNIA St,San Francisco,37.786404,-122.453207,99.0
2758,3277 SACRAMENTO St,San Francisco,37.788183000000004,-122.446757,90.85714285714286
2759,180 CHURCH,San Francisco,37.768127,-122.429024,84.92307692307692
2764,3083 16th St,San Francisco,37.764913,-122.42134899999999,75.41176470588235
2766,4798 MISSION,San Francisco,37.721191,-122.43755,82.19047619047619
2768,442 Geary St,San Francisco,37.787131,-122.41058500000001,100.0
2777,052 California St,San Francisco,37.793632,-122.397023,93.0
2778,303 02nd St,San Francisco,37.784954,-122.395922,76.0
2785,198 LELAND Ave,San Francisco,37.712517,-122.407152,73.5
2788,1701 Powell St,San Francisco,37.800424,-122.410894,92.0
2797,1050 VAN NESS Ave,San Francisco,37.785358,-122.421357,82.6
2798,2438 NORIEGA  St,San Francisco,37.753678,-122.489972,88.0
2799,780 Market St,San Francisco,37.786124,-122.40541999999999,96.66666666666667
2805,390 Stockton St,San Francisco,37.789266999999995,-122.40687700000001,98.66666666666667
2807,2721 Hyde St,San Francisco,37.806153,-122.420474,84.33333333333333
2808,1923 OCEAN Ave,San Francisco,37.725404,-122.462776,74.47619047619048
2810,222 Mason St,San Francisco,37.785647999999995,-122.409497,95.6
2818,36 02nd St,San Francisco,37.788727,-122.400798,93.33333333333333
2826,1630 Powell St,San Francisco,37.799718,-122.410677,90.0
2829,1712 TARAVAL St,San Francisco,37.742688,-122.484541,96.0
2836,Pier 39  Building Q1,San Francisco,37.808240000000005,-122.41018899999999,92.72727272727273
2837,5723 GEARY Blvd,San Francisco,37.780193,-122.48088,91.0
2840,599 SKYLINE Blvd,San Francisco,37.708887,-122.49793400000001,94.83333333333333
2841,599 SKYLINE Blvd,San Francisco,37.708887,-122.49793400000001,92.125
2842,757 MARKET St 5/Fl,San Francisco,37.786476,-122.404852,71.61538461538461
2843,704 Sutter St,San Francisco,37.788798,-122.41216399999999,81.41666666666667
2849,530 Jackson St,San Francisco,37.796378000000004,-122.40402399999999,90.0
2854,101 04th St 1/F,San Francisco,37.784548,-122.40418999999999,84.66666666666667
2858,200 Jackson St,San Francisco,37.796918,-122.399864,87.0
2863,3881 24th St,San Francisco,37.751573,-122.429189,87.66666666666667
2866,2877 CALIFORNIA St,San Francisco,37.787884000000005,-122.441657,88.5
2869,550 North Point St,San Francisco,37.806288,-122.41624399999999,96.5
2871,2727 MARIPOSA St,San Francisco,37.762963,-122.41070900000001,94.8
2884,44 Montgomery St,San Francisco,37.789705,-122.402056,98.66666666666667
2893,2534 MISSION St,San Francisco,37.756417,-122.418884,88.4
2898,"251 Geary St, 8th Floor",San Francisco,37.787423,-122.407417,94.33333333333333
2899,24 WILLIE MAYS PLAZA,San Francisco,37.778382,-122.39115100000001,91.6
2907,2130 FULTON St,San Francisco,37.775117,-122.45206499999999,83.0
2917,"500 California St, 1st Floor",San Francisco,37.792888,-122.403135,91.66666666666667
2919,"500 California St, 1st Floor",San Francisco,37.792888,-122.403135,95.33333333333333
2920,860 Sutter St,San Francisco,37.788498,-122.41451399999998,97.0
2922,637 Sutter St,San Francisco,37.788882,-122.41083300000001,80.44444444444444
2924,"609 Sutter St,  12th Floor",San Francisco,37.788954,-122.410467,86.0
2925,609 Sutter St 10th Floor,San Francisco,37.788954,-122.410467,89.5
2926,433 Powell St,San Francisco,37.788672999999996,-122.408524,85.0
2928,"450 Post St, 3rd Floor",San Francisco,37.788188,-122.40928400000001,94.0
2929,1055 Pine St,San Francisco,37.790523,-122.41315800000001,98.0
2933,286 Jefferson St,San Francisco,37.808098,-122.417194,83.57142857142857
2941,245 Front St,San Francisco,37.793914,-122.39898400000001,88.0
2942,1765 CALIFORNIA St,San Francisco,37.790193,-122.423437,89.6
2945,606 Broadway St,San Francisco,37.797868,-122.40719399999999,84.0
2949,145 Jackson St,San Francisco,37.796984,-122.39888700000002,91.33333333333333
2957,738 LA PLAYA St,San Francisco,37.774390000000004,-122.510053,96.0
2970,835 Kearny St,San Francisco,37.795844,-122.40509399999999,96.66666666666667
2971,450 STANYAN St L-B,San Francisco,37.773657,-122.45441699999999,100.0
2972,98 01st St,San Francisco,37.774722,-122.40676100000002,80.55555555555556
2974,1 ZOO Rd,San Francisco,37.73017,-122.50253500000001,90.85714285714286
2980,546 Valencia St,San Francisco,37.764148,-122.42185500000001,89.66666666666667
2987,412 Broadway St,San Francisco,37.798217,-122.404214,93.0
2995,1131 FOLSOM St,San Francisco,37.776127,-122.408602,85.0
2996,345 SPEAR St,San Francisco,37.789394,-122.390073,77.9090909090909
3006,70 Leidesdorff St,San Francisco,37.791275,-122.40201,87.85714285714286
3014,631 Grant Ave,San Francisco,37.793033,-122.406044,77.63636363636364
3016,631 Kearny St,San Francisco,37.794154,-122.404765,68.41379310344827
3019,120 Powell St,San Francisco,37.785928000000006,-122.40788700000002,88.6
